"","V1","V2","ResponseId","difference"
"1",1.25024314722646,0.801376010462511,"R_06dMV3ns8Oso0fv","1"
"2",0.944187365695786,1.34741502434643,"R_08pQbcqpFcnHu6Z","0"
"3",1.0043351511817,1.20396409095141,"R_0Ah8ZQaBntW3RmN","0"
"4",1.0043351511817,1.20396409095141,"R_0GLAzLpKzb2dj0t","0"
"5",1.24411337691006,0.81983854803714,"R_0jlDzmWvG165Jfj","1"
"6",1.06947225013329,1.12194853764522,"R_0JNK6I2YBa5L4eR","0"
"7",0.98858657603064,1.23685949657385,"R_0pu0FH42yF3mlGx","0"
"8",0.972205422106075,1.29879630710376,"R_0qrY0GIlLElSZnr","0"
"9",0.927021782158914,1.3102556549742,"R_0wTi4jmliqouWu5","0"
"10",1.02378183934592,1.20978742489369,"R_10pBdcRCpngqXjW","0"
"11",1.06308010098083,1.12270957471406,"R_10qL1CUVhegrTOE","0"
"12",1.23744610424488,0.834772506698362,"R_10r8rAWRBrcfRNn","1"
"13",1.06308010098083,1.12270957471406,"R_10rBm2LP3WvDjrS","0"
"14",0.785120662361272,1.49709572431067,"R_10rCK8WbpwFbUPC","0"
"15",0.998402861003815,1.25188540928138,"R_10vpxEibiT7gCBK","0"
"16",1.21540615745316,0.879511643465248,"R_10xEptLaoi40BlX","1"
"17",0.960335144534503,1.26160262890145,"R_10YKMXaROKCQv0m","0"
"18",1.24411337691006,0.81983854803714,"R_10ZbpT2snlVjOtf","1"
"19",1.25680672181935,0.783327366394815,"R_11Xg8JyRKok3DIm","1"
"20",0.872024155189017,1.41767695002914,"R_125z4QSS6ryRVDw","0"
"21",0.962569667995978,1.26174862956508,"R_128Yrk2hM6RVtn2","0"
"22",0.920053907646065,1.32239165349058,"R_12EXkLuWI7zwqvD","0"
"23",0.991130050687861,1.25337452347746,"R_12fHiuDKnfCHBwJ","0"
"24",0.959269062895814,1.32087228322801,"R_12FvkBHjq90xjcH","0"
"25",1.06333329533706,1.13096325646421,"R_12heOL3PzIhXWro","0"
"26",0.85597506760415,1.38774148727081,"R_12LqzQngtlo94Le","0"
"27",1.07064876733137,1.16275376030442,"R_12ncLRlhWhSi4HC","0"
"28",1.06641218103097,1.15119115760863,"R_12nepXyOEnwLAif","0"
"29",0.958576305175859,1.26059747626685,"R_12rpjjaAH22b0AL","0"
"30",0.921166443135633,1.31978320938976,"R_12sVgKODDmKQl7T","0"
"31",1.07821384963245,1.13231603880796,"R_1BnkeWb8Yt6wKJz","0"
"32",1.38989836564826,1.2883057438859e-16,"R_1Bw9BeGQL8DHYUF","1"
"33",0.823035141679681,1.44611749823433,"R_1C12fULwd6sARNr","0"
"34",1.00578629338154,1.22841134365554,"R_1C4mhyAltGnXD7Q","0"
"35",1.15181498395316,1.01433758685443,"R_1CdKX4DlM73wmnq","1"
"36",0.944970256850431,1.32003333806319,"R_1CDtcasg4X1f5aA","0"
"37",0.857131131822715,1.41710957060656,"R_1CDUlzZa5Xoqq1P","0"
"38",0.9673177777707,1.26681640478082,"R_1CeTcMn0lbUzusP","0"
"39",1.00721284253238,1.2108431377743,"R_1CevVXtsMkU9MWT","0"
"40",1.18280873511331,0.924139540127817,"R_1CftvhEnlM7DryY","1"
"41",1.14673810675675,1.03042708105654,"R_1CjS9gr2pSxsjzJ","1"
"42",1.07681607456506,1.16323103000547,"R_1CkdNoOv8qkxuic","0"
"43",1.18323564714525,0.923174808297473,"R_1Cl2SebPQbOFhuz","1"
"44",1.18044262882662,0.929311592755347,"R_1cTvFzZh8rAXZLM","1"
"45",0.951432137286132,1.2700385466446,"R_1CxeBJIPtyQYT9Z","0"
"46",1.04468764868732,1.1661181695001,"R_1cXHLVK8t7cHa0m","0"
"47",1.23795302871622,0.818314352227746,"R_1cYyqwuVjx1HrFm","1"
"48",1.08506990083446,1.12643443285361,"R_1DC5nrZ8uUaZwqY","0"
"49",1.13111928810307,1.03487698961065,"R_1dE6NYfYNv1AkqG","1"
"50",0.90541486557493,1.35936388876411,"R_1DG6FuosURnedZn","0"
"51",1.17035669502813,0.976580539858009,"R_1dGnuEDDeFDb6qd","1"
"52",0.970759444367045,1.29097786091029,"R_1DGT0qcG0LbYVuv","0"
"53",1.06308010098083,1.12270957471406,"R_1dH1iYOib9kW6Yk","0"
"54",0.95699968309389,1.33166947572218,"R_1DHhLExORVUMSTn","0"
"55",1.07681607456506,1.16323103000547,"R_1DIoPFGgJT5Pgew","0"
"56",1.10495712858777,1.06929858528637,"R_1dm0mgLEerYlg7d","1"
"57",1.24411337691006,0.81983854803714,"R_1dmY16EZsS4hwK2","1"
"58",0.989481734848611,1.2627365854916,"R_1dodXvys6NxgTR9","0"
"59",1.30505795706094,0.61679062390517,"R_1dsrU6BIqHDLqN3","1"
"60",1.07681607456506,1.16323103000547,"R_1DSURcJvOpaPjL4","0"
"61",1.00757332412726,1.22854970044302,"R_1Dw12dAWVKw9xMK","0"
"62",0.984186009342052,1.25271983031058,"R_1dyNNy7i0IogXjW","0"
"63",1.1735399897015,0.944970515687494,"R_1E0PjXD25VOm0g1","1"
"64",0.931453026298824,1.31609755700633,"R_1E9U1jO9sggxQfj","0"
"65",1.04538911324033,1.18057450255393,"R_1Eag3xMoE7wW18J","0"
"66",1.07681607456506,1.16323103000547,"R_1EchG4dSmgBEi78","0"
"67",0.995102300828931,1.21340832860008,"R_1Eh4vp1pfF8GFJb","0"
"68",0.604040999054541,1.65636299443614,"R_1eP2L8wV1THm3zI","0"
"69",1.03700428276627,1.17721186949918,"R_1eRCYskWSJa6ovm","0"
"70",1.08951406960319,1.08190174057724,"R_1esHTNUUBMqaFT4","1"
"71",1.22212337089493,0.819206578631002,"R_1etSyOQPJkT6TOX","1"
"72",1.00544123441559,1.20175360840599,"R_1eVHrT71kd11atG","0"
"73",1.08183726881646,1.10323854328812,"R_1eW7sUTARX7EZVa","0"
"74",1.02284693356391,1.19309552702919,"R_1EXckHTPL38e8I3","0"
"75",0.985998141896493,1.26570973575411,"R_1F34b5Sc8PY9Agr","0"
"76",0.970328690539433,1.27377129952451,"R_1f3YXfeCEsOPSlV","0"
"77",1.32598445344682,0.50203783259763,"R_1F95ZqBmJuJUOkw","1"
"78",0.92144516050799,1.33856423216949,"R_1F97pVdAYa0AR1X","0"
"79",0.934554003506774,1.31284056940641,"R_1Fb60FleWdn0RUE","0"
"80",1.24411337691006,0.81983854803714,"R_1fd2J5yU5aMILdN","1"
"81",1.18419365125276,0.948084521307733,"R_1FDpeUrcOgJSNxf","1"
"82",1.23874295015123,0.814727233118084,"R_1FET35ZNzpaPbdF","1"
"83",1.14673810675675,1.03042708105654,"R_1Ff7YEINWKKGDH6","1"
"84",0.913327831906486,1.33484716319842,"R_1FFDYiR7B3bxAQw","0"
"85",1.07681607456506,1.16323103000547,"R_1FmtO0YnX1gLS41","0"
"86",0.955714294101725,1.28915090128481,"R_1Frcm9brNvhVz0E","0"
"87",0.862241152676335,1.40549836311662,"R_1FsrFDQpo9ZXqH5","0"
"88",0.987010885637965,1.23694777691628,"R_1FxPHFim5fqJQQ6","0"
"89",1.17164809062598,0.949053341009645,"R_1fZtkgmHmLRnrKW","1"
"90",1.07681607456506,1.16323103000547,"R_1g0codRo4a9OQoO","0"
"91",1.38744194891181,7.93405654576398e-07,"R_1g1O2JjSKKojx0s","1"
"92",1.22578819143754,0.852982827590689,"R_1g5agXpdJJ6BJpS","1"
"93",1.0361874440783,1.20307564493506,"R_1g7O48k1U9uzT2z","0"
"94",0.73206417651771,1.53084439241126,"R_1g8sB1oxmSUbqac","0"
"95",0.835920514217369,1.43790422105077,"R_1gb6mTTQKwtfnyy","0"
"96",0.97554711251424,1.27676215132367,"R_1GHQis7V3Yvuhjl","0"
"97",1.0389809036479,1.18028621072898,"R_1GHQl4ynOuXKsoJ","0"
"98",0.93298291246537,1.30039622086745,"R_1gLvjTZg4QNX5QS","0"
"99",1.22022028912047,0.873700846597784,"R_1gMTHND9hMVtlq6","1"
"100",0.779415675040632,1.49213660106053,"R_1gnF5xx7LiG6Ey4","0"
"101",0.948605082549884,1.27451581538053,"R_1goMqJsYgb0Irzh","0"
"102",1.01011415821827,1.21712117153151,"R_1gSAD3TrXCoKAP8","0"
"103",0.917895239552383,1.32493608233954,"R_1gtGpBozpmrbv6x","0"
"104",0.950651630954398,1.27280714499641,"R_1gznfQwU0vN5Ydh","0"
"105",1.27343062966183,0.722282533440684,"R_1H6Rjj0awqzoXyO","1"
"106",0.984287552037066,1.22804911844781,"R_1HeQdGgV52rVz4y","0"
"107",0.940745053706257,1.31407852176859,"R_1hL4QuHA0nQNs2o","0"
"108",0.920978812851403,1.32700731683061,"R_1hLLdj97CiJdPA7","0"
"109",0.894358742326159,1.38523657062152,"R_1hMP27SWGSrmZoT","0"
"110",0.970176325780673,1.30647113585487,"R_1hMYiqDBHmvx91P","0"
"111",1.03180310261708,1.20633783826694,"R_1hN2fFHEfAEgcbd","0"
"112",0.774847556354352,1.50266444145218,"R_1hPRfP2ZEnVS9MR","0"
"113",1.04022907958659,1.18974094562514,"R_1hQEo3eSrkO8U4m","0"
"114",0.933423893726504,1.3320495606309,"R_1hSg3c1t5AlsbYl","0"
"115",1.07681607456506,1.16323103000547,"R_1hWENNYHai5sIcR","0"
"116",0.842365776704551,1.42625827481779,"R_1hYcEowvUwVWBqw","0"
"117",0.670735908729585,1.60548275153206,"R_1i3c3kYUgGHTiAA","0"
"118",0.989019569120601,1.22036921120209,"R_1i3WThj1PPLv7sg","0"
"119",0.972865761484518,1.29793139448958,"R_1I4WlAa3OiJqVwK","0"
"120",0.784126752815162,1.49337523242918,"R_1I6MKxO41jAt15N","0"
"121",0.811718919207308,1.46881314414366,"R_1I6tryAkVhTDSJ0","0"
"122",1.18419365125276,0.948084521307733,"R_1iaf4Aae3z5NeHz","1"
"123",1.18419365125276,0.948084521307733,"R_1ieQRxYeTzXFxyz","1"
"124",1.05020282258401,1.15810746999992,"R_1IGfF1abpdkWhLy","0"
"125",1.09366836109563,1.09690390081887,"R_1Ih2ia6myVK2Eor","0"
"126",0.901105829044799,1.36925452080044,"R_1ILP4klkIHMb0xr","0"
"127",0.934813373216486,1.3004065445012,"R_1imRgwgV3MRhScB","0"
"128",1.18419365125276,0.948084521307733,"R_1imVOnSNxFLWN9G","1"
"129",0.849191392146401,1.43537340485851,"R_1IN6hCHI072mZM3","0"
"130",1.07681607456506,1.16323103000547,"R_1IpgGeW9HhtlACQ","0"
"131",0.994075860016489,1.24929472409785,"R_1iqZeodTGsnoO71","0"
"132",1.07681607456506,1.16323103000547,"R_1IT6KwLp3K88KU6","0"
"133",1.0790165190417,1.10448790414357,"R_1IXUw2uLMfzNXtL","0"
"134",1.23574359704395,0.84096993838703,"R_1j7oxMkWVP5NSpt","1"
"135",1.21770068324486,0.863437831163375,"R_1j9BySKkUls71SL","1"
"136",0.897790016999163,1.35896175754318,"R_1je3dpReugGbwdk","0"
"137",1.0755556952013,1.12478280936833,"R_1jeTsNxm9GjoHSg","0"
"138",1.07681607456506,1.16323103000547,"R_1JFb2GboLo58HzV","0"
"139",1.06577950109318,1.1284539868731,"R_1jIJHh1689WJ1Wf","0"
"140",1.20118010492441,0.913845099751756,"R_1jMMgQWaTF17FdD","1"
"141",1.03802381306663,1.19535103208873,"R_1jOhygKAl2j4uoW","0"
"142",0.924786261970035,1.33710250295917,"R_1jqvBy9CpnCdJTY","0"
"143",0.988186753072898,1.24203395713455,"R_1JRayd9wQa6dbuE","0"
"144",1.10843290428052,1.0673578682561,"R_1jrnUBWb0tBNVBo","1"
"145",1.22994551375055,0.838816356356473,"R_1JUrVGo4h0DuwTF","1"
"146",1.27343062966183,0.722282533440684,"R_1JWxlIuMDhQbBIo","1"
"147",1.10764349923395,1.07125243029998,"R_1jxCmTjj4OJF6wA","1"
"148",1.21944937949813,0.845565023573082,"R_1jxnsKE1PsOW2ud","1"
"149",1.25680672181935,0.783327366394815,"R_1jZcZ1S8MccWXlw","1"
"150",0.975765414473857,1.26450702417187,"R_1K41lGNotMQuaYo","0"
"151",1.07140497067537,1.12521775502397,"R_1KjR9tFAM9YeB0x","0"
"152",1.09607141955174,1.09287453737146,"R_1KkmlLf0vxRhbVE","1"
"153",0.695292723713446,1.57216148444654,"R_1Km3m54TPU3JKM1","0"
"154",0.991141316118377,1.24220499979221,"R_1KsaM05l1fUtPlf","0"
"155",1.03168811044465,1.18824742455495,"R_1KXEGN3b38r2ypb","0"
"156",1.03823749738914,1.16789850381034,"R_1l0RIyAa9CP5bzP","0"
"157",0.987958189587003,1.24944255351635,"R_1LexZBYJhPpiZjV","0"
"158",1.00008206178662,1.23809631932306,"R_1LFH0LOWi9Yz49r","0"
"159",1.21762082072323,0.863856917869807,"R_1LFmb4Bx13gTnD3","1"
"160",0.799734945852832,1.4632852509305,"R_1LGxDDuVAUkIzYT","0"
"161",1.08779927224305,1.11465076832242,"R_1lmLSlh21OinLUg","0"
"162",1.09366836109563,1.09690390081888,"R_1loWPZTW4yf5XH7","0"
"163",0.935164405802489,1.34158917132265,"R_1LtemN8EXM5ZUBN","0"
"164",0.996037124796468,1.21982575127674,"R_1LU8zd8gVQJ9Ymv","0"
"165",0.934813373216486,1.3004065445012,"R_1LuhzYh0vCqcqBC","0"
"166",1.11643166338966,1.06611260925589,"R_1LUJuqInfZjP2R8","1"
"167",0.658479718879831,1.58455582727122,"R_1luSpOlbn8ywCE3","0"
"168",1.07681607456506,1.16323103000547,"R_1LwFWN68xSNI1a3","0"
"169",0.910774194612119,1.33122920066798,"R_1mCnbf3d67PsDIV","0"
"170",0.635716010596924,1.63438388195273,"R_1mftDM95HcXdSyb","0"
"171",0.894063245810362,1.34555290985178,"R_1mggJshNHrrIwQx","0"
"172",1.22866187101144,0.844669029158642,"R_1MK61RcnsRnWNLS","1"
"173",0.839616299711731,1.41967522013169,"R_1mltiMTeFeXLWJB","0"
"174",1.0789787476694,1.11825511374921,"R_1mmFq3cx5odSSLt","0"
